scenario,gauge,pu,State,SWSDLName,ewr,startDate,endDate,interEventLength
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1923-06-07,1923-07-01,25
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1923-07-11,1923-10-04,86
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1923-10-06,1924-01-24,111
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1924-03-10,1924-07-08,121
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1924-07-19,1924-07-22,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1924-08-02,1924-08-29,28
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1924-09-06,1924-09-29,24
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1924-10-07,1924-10-30,24
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1925-04-17,1925-05-26,40
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1925-06-03,1925-06-21,19
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1925-07-28,1925-08-09,13
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1925-09-21,1925-09-26,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1925-10-07,1925-10-10,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1925-11-15,1925-11-20,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1925-11-22,1925-11-28,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1926-01-01,1926-01-05,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1926-03-02,1926-07-13,134
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1926-07-28,1926-12-20,146
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1927-04-28,1927-09-06,132
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1927-09-13,1927-09-30,18
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1927-10-05,1927-11-16,43
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1927-11-21,1927-11-23,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1927-11-26,1927-11-27,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1927-12-18,1927-12-19,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1928-10-06,1928-10-19,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1928-10-23,1928-11-16,25
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1928-11-19,1928-11-19,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1928-11-22,1928-12-02,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1928-12-04,1928-12-16,13
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1928-12-19,1928-12-21,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1928-12-23,1928-12-26,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1929-05-19,1929-08-12,86
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1929-08-24,1929-10-11,49
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1929-12-05,1930-01-25,52
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1930-02-09,1930-02-17,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1930-02-22,1930-05-10,78
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1930-05-23,1930-06-01,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1930-08-09,1930-08-22,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1930-10-04,1930-10-10,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1930-10-31,1930-12-24,55
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1930-12-27,1931-01-01,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1931-02-04,1931-02-06,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1931-02-15,1931-05-14,89
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1931-06-09,1931-06-20,12
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1931-06-23,1931-06-23,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1931-08-13,1931-12-04,114
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1932-01-20,1932-01-25,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1932-02-01,1932-02-18,18
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1932-02-23,1932-02-25,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1932-02-29,1932-04-04,36
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1932-04-26,1932-09-13,141
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1932-10-01,1932-10-01,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1932-10-03,1932-11-24,53
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1932-12-20,1932-12-31,12
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1933-01-07,1933-01-19,13
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1933-03-16,1933-07-14,121
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1933-07-17,1933-07-25,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1933-09-16,1933-09-29,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1934-03-12,1934-06-07,88
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1934-06-14,1934-06-22,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1934-06-25,1934-07-28,34
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1934-10-02,1934-10-16,15
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1934-10-19,1934-10-19,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1934-10-31,1934-12-14,45
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1935-02-03,1935-02-08,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1935-02-11,1935-02-17,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1935-02-23,1935-03-05,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1935-03-22,1935-03-23,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1935-03-26,1935-09-27,186
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1935-10-14,1935-10-19,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1935-11-04,1935-12-02,29
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1936-01-09,1936-01-15,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1936-02-25,1936-03-03,8
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1936-03-12,1936-07-26,137
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1936-08-15,1936-10-05,52
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1936-10-12,1936-12-17,67
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1936-12-20,1936-12-24,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1937-01-06,1937-01-09,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1937-02-27,1937-03-15,17
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1937-04-16,1937-08-27,134
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1937-09-04,1937-11-04,62
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1937-11-09,1937-11-22,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1937-12-02,1937-12-22,21
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1937-12-24,1938-01-11,19
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1938-02-08,1938-02-08,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1938-02-18,1938-02-23,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1938-03-02,1938-03-11,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1938-03-18,1938-05-26,70
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1938-06-04,1938-07-30,57
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1938-08-04,1938-08-07,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1938-08-22,1938-08-24,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1938-09-09,1938-10-10,32
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1938-10-15,1938-11-14,31
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1938-11-17,1938-11-29,13
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1938-12-05,1938-12-19,15
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1938-12-26,1939-01-03,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1939-01-25,1939-01-28,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1939-02-03,1939-03-10,36
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1939-04-02,1939-06-17,77
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1939-06-25,1939-07-04,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1939-07-25,1939-08-02,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1939-08-26,1939-12-07,104
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1939-12-11,1939-12-21,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1939-12-29,1940-02-02,36
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1940-03-02,1940-10-01,214
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1940-10-09,1940-11-30,53
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1940-12-05,1941-01-09,36
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1941-02-28,1941-03-15,16
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1941-04-25,1941-05-23,29
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1941-05-28,1941-05-28,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1941-07-16,1941-12-06,144
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1941-12-09,1942-01-04,27
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1942-01-06,1942-01-07,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1942-01-12,1942-01-22,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1942-01-25,1942-01-28,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1942-01-30,1942-02-02,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1942-03-18,1942-03-20,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1942-03-30,1942-04-28,30
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1942-05-02,1942-05-03,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1942-05-07,1942-05-17,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1942-05-21,1942-05-25,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1942-05-28,1942-07-10,44
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1942-08-12,1942-10-11,61
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1942-12-11,1942-12-12,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1942-12-14,1942-12-27,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1943-02-27,1943-08-31,186
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1943-09-13,1943-10-25,43
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1943-10-28,1943-10-28,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1943-10-31,1943-11-07,8
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1944-04-01,1944-04-16,16
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1944-04-20,1944-04-30,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1944-05-03,1944-05-21,19
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1944-05-24,1944-06-02,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1944-06-14,1944-06-20,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1944-06-24,1944-07-12,19
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1944-07-21,1944-07-27,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1944-07-30,1944-08-23,25
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1944-09-12,1944-12-07,87
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1944-12-11,1944-12-11,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1944-12-14,1944-12-14,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1945-01-17,1945-01-17,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1945-02-02,1945-02-04,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1945-02-13,1945-02-21,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1945-04-17,1945-06-06,51
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1945-10-09,1945-11-25,48
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1945-11-30,1945-12-07,8
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1945-12-26,1946-01-05,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1946-01-07,1946-01-10,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1946-01-21,1946-01-22,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1946-04-26,1946-06-11,47
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1946-06-15,1946-09-19,97
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1946-10-17,1946-12-06,51
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1946-12-20,1946-12-28,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1947-01-03,1947-01-06,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1947-03-27,1947-03-30,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1947-05-30,1947-09-02,96
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1947-09-23,1947-11-30,69
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1948-02-28,1948-03-01,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1948-03-08,1948-03-16,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1948-03-18,1948-06-14,89
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1948-09-03,1948-09-25,23
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1948-09-30,1948-11-02,34
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1948-11-06,1948-12-01,26
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1948-12-04,1948-12-04,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1948-12-07,1948-12-07,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1948-12-10,1948-12-10,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1948-12-13,1948-12-14,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1948-12-20,1948-12-20,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1949-01-02,1949-01-04,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1949-01-18,1949-01-23,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1949-01-29,1949-02-07,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1949-02-18,1949-02-19,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1949-03-29,1949-06-17,81
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1949-07-06,1949-07-25,20
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1949-08-05,1949-09-12,39
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1949-09-25,1949-10-05,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1950-01-05,1950-01-29,25
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1950-02-01,1950-02-11,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1950-04-28,1950-06-08,42
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1951-05-06,1951-06-08,34
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1951-07-29,1951-08-04,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1951-08-11,1951-08-23,13
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1951-08-29,1951-10-22,55
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1951-10-24,1951-10-29,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1952-02-21,1952-02-25,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1952-03-15,1952-03-22,8
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1952-04-12,1952-04-13,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1952-04-22,1952-04-24,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1952-04-27,1952-05-10,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1952-09-26,1952-10-04,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1953-05-13,1953-09-30,141
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1953-10-08,1953-11-04,28
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1953-11-08,1953-11-16,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1953-12-28,1954-01-09,13
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1954-01-13,1954-01-28,16
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1954-02-01,1954-02-09,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1954-04-01,1954-07-13,104
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1954-08-02,1954-08-12,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1954-08-26,1954-10-15,51
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1955-01-27,1955-01-28,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1955-02-21,1955-02-25,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1955-03-20,1955-03-29,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1955-04-13,1955-04-29,17
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1955-07-02,1955-07-29,28
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1955-08-04,1955-10-23,81
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1955-11-08,1955-12-12,35
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1955-12-18,1955-12-18,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1956-10-23,1956-11-21,30
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1957-02-07,1957-02-08,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1957-03-06,1957-03-07,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1957-03-13,1957-03-13,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1957-03-20,1957-09-27,192
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1957-10-06,1957-11-08,34
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1958-02-19,1958-02-21,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1958-02-28,1958-03-09,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1958-04-13,1958-09-11,152
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1958-09-19,1958-09-28,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1958-10-05,1958-10-17,13
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1958-10-23,1958-12-03,42
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1958-12-14,1958-12-18,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1959-05-04,1959-05-23,20
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1959-05-29,1959-07-16,49
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1959-08-11,1959-11-11,93
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1959-12-03,1959-12-07,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,BF1_b,1960-03-18,1960-03-21,4
